<DTYYYYMMDD>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20190129;113000;1.14444;1.14444;1.14378;1.14438;817
20190129;114500;1.14437;1.14442;1.14386;1.14410;731
20190129;120000;1.14410;1.14448;1.14381;1.14426;997
20190129;121500;1.14426;1.14455;1.14408;1.14446;803
20190129;123000;1.14446;1.14451;1.14419;1.14436;819
20190129;124500;1.14437;1.14451;1.14364;1.14400;866
20190129;130000;1.14400;1.14405;1.14355;1.14358;878
20190129;131500;1.14358;1.14375;1.14303;1.14309;914
20190129;133000;1.14310;1.14342;1.14306;1.14331;763
20190129;134500;1.14330;1.14369;1.14321;1.14355;771
20190129;140000;1.14355;1.14358;1.14307;1.14324;1055
20190129;141500;1.14324;1.14324;1.14251;1.14285;997
20190129;143000;1.14285;1.14288;1.14263;1.14270;773
20190129;144500;1.14271;1.14289;1.14208;1.14243;973
20190129;150000;1.14242;1.14252;1.14189;1.14214;1045
20190129;151500;1.14214;1.14228;1.14186;1.14206;1179
20190129;153000;1.14209;1.14236;1.14180;1.14192;1284
20190129;154500;1.14192;1.14261;1.14192;1.14255;1180
20190129;160000;1.14254;1.14289;1.14237;1.14253;1364
20190129;161500;1.14253;1.14305;1.14223;1.14294;1111
20190129;163000;1.14288;1.14305;1.14138;1.14144;1862
20190129;164500;1.14144;1.14262;1.14144;1.14251;1456
20190129;170000;1.14253;1.14295;1.14181;1.14209;1420
20190129;171500;1.14209;1.14268;1.14173;1.14257;1079
20190129;173000;1.14258;1.14262;1.14133;1.14151;1329
20190129;174500;1.14151;1.14224;1.14108;1.14154;2206
20190129;180000;1.14154;1.14219;1.14136;1.14208;1662
20190129;181500;1.14208;1.14261;1.14179;1.14261;1335
20190129;183000;1.14261;1.14394;1.14259;1.14279;1790
20190129;184500;1.14279;1.14299;1.14230;1.14238;1112
20190129;190000;1.14239;1.14264;1.14220;1.14260;1206
20190129;191500;1.14261;1.14287;1.14208;1.14255;852
20190129;193000;1.14255;1.14274;1.14198;1.14223;1015
20190129;194500;1.14222;1.14282;1.14217;1.14276;854
20190129;200000;1.14276;1.14284;1.14243;1.14269;905
20190129;201500;1.14270;1.14279;1.14225;1.14266;891
20190129;203000;1.14265;1.14277;1.14243;1.14254;766
20190129;204500;1.14254;1.14256;1.14216;1.14232;626
20190129;210000;1.14232;1.14294;1.14231;1.14292;854
20190129;211500;1.14292;1.14301;1.14263;1.14290;956
20190129;213000;1.14290;1.14312;1.14270;1.14298;938
20190129;214500;1.14298;1.14342;1.14254;1.14280;2207
20190129;220000;1.14279;1.14345;1.14253;1.14329;2302
20190129;221500;1.14329;1.14355;1.14298;1.14320;2063
20190129;223000;1.14320;1.14400;1.14307;1.14331;1988
20190129;224500;1.14332;1.14363;1.14302;1.14326;1436
20190129;230000;1.14326;1.14353;1.14326;1.14353;319
20190129;231500;1.14352;1.14362;1.14331;1.14335;322
20190129;233000;1.14335;1.14344;1.14292;1.14302;559
20190129;234500;1.14302;1.14343;1.14292;1.14320;411
20190130;000000;1.14315;1.14331;1.14255;1.14328;156
20190130;001500;1.14327;1.14347;1.14288;1.14313;458
20190130;003000;1.14314;1.14351;1.14305;1.14342;273
20190130;004500;1.14342;1.14352;1.14339;1.14341;386
20190130;010000;1.14343;1.14358;1.14329;1.14334;205
20190130;011500;1.14334;1.14342;1.14322;1.14341;198
20190130;013000;1.14341;1.14348;1.14313;1.14345;290
20190130;014500;1.14345;1.14356;1.14337;1.14345;159
20190130;020000;1.14344;1.14346;1.14323;1.14335;380
20190130;021500;1.14335;1.14348;1.14303;1.14330;405
20190130;023000;1.14330;1.14376;1.14330;1.14375;478
20190130;024500;1.14375;1.14379;1.14332;1.14344;454
20190130;030000;1.14344;1.14361;1.14318;1.14323;516
20190130;031500;1.14323;1.14328;1.14278;1.14316;593
20190130;033000;1.14316;1.14400;1.14311;1.14378;744
20190130;034500;1.14378;1.14410;1.14359;1.14389;442
20190130;040000;1.14388;1.14436;1.14383;1.14400;417
20190130;041500;1.14400;1.14400;1.14363;1.14381;274
20190130;043000;1.14381;1.14404;1.14367;1.14383;286
20190130;044500;1.14384;1.14399;1.14368;1.14394;180
20190130;050000;1.14393;1.14400;1.14373;1.14379;328
20190130;051500;1.14379;1.14383;1.14368;1.14371;242
20190130;053000;1.14370;1.14392;1.14368;1.14373;313
20190130;054500;1.14371;1.14386;1.14357;1.14364;174
20190130;060000;1.14364;1.14408;1.14350;1.14400;441
20190130;061500;1.14400;1.14417;1.14400;1.14404;201
20190130;063000;1.14404;1.14408;1.14395;1.14406;146
20190130;064500;1.14406;1.14410;1.14396;1.14397;119
20190130;070000;1.14397;1.14398;1.14373;1.14385;235
20190130;071500;1.14385;1.14400;1.14381;1.14390;209
20190130;073000;1.14390;1.14422;1.14387;1.14415;259
20190130;074500;1.14415;1.14454;1.14406;1.14444;288
20190130;080000;1.14444;1.14450;1.14424;1.14434;318
20190130;081500;1.14433;1.14449;1.14403;1.14416;434
20190130;083000;1.14416;1.14462;1.14401;1.14460;448
20190130;084500;1.14460;1.14495;1.14328;1.14347;921
20190130;090000;1.14347;1.14354;1.14272;1.14296;1118
20190130;091500;1.14294;1.14378;1.14282;1.14330;1292
20190130;093000;1.14330;1.14366;1.14304;1.14334;1178
20190130;094500;1.14334;1.14367;1.14296;1.14308;1343
20190130;100000;1.14310;1.14338;1.14238;1.14305;1759
20190130;101500;1.14306;1.14409;1.14271;1.14393;1479
20190130;103000;1.14394;1.14407;1.14342;1.14354;1278
20190130;104500;1.14353;1.14356;1.14269;1.14318;1201
20190130;110000;1.14317;1.14349;1.14281;1.14283;1280
20190130;111500;1.14284;1.14310;1.14269;1.14293;1043
20190130;113000;1.14293;1.14318;1.14261;1.14314;733
20190130;114500;1.14314;1.14344;1.14290;1.14299;579
20190130;120000;1.14297;1.14341;1.14284;1.14290;648
20190130;121500;1.14289;1.14316;1.14271;1.14308;615
20190130;123000;1.14309;1.14338;1.14304;1.14329;402
20190130;124500;1.14329;1.14339;1.14276;1.14286;721
20190130;130000;1.14286;1.14299;1.14216;1.14241;720
20190130;131500;1.14242;1.14288;1.14240;1.14284;656
20190130;133000;1.14284;1.14312;1.14269;1.14291;437
20190130;134500;1.14291;1.14351;1.14279;1.14332;992
20190130;140000;1.14332;1.14393;1.14322;1.14393;861
20190130;141500;1.14393;1.14407;1.14368;1.14390;686
20190130;143000;1.14391;1.14393;1.14337;1.14369;592
20190130;144500;1.14369;1.14382;1.14297;1.14306;1031
20190130;150000;1.14304;1.14314;1.14262;1.14275;1313
20190130;151500;1.14276;1.14318;1.14215;1.14240;1649
20190130;153000;1.14242;1.14320;1.14237;1.14295;1214
20190130;154500;1.14297;1.14318;1.14240;1.14252;1312
20190130;160000;1.14252;1.14259;1.14057;1.14087;2080
20190130;161500;1.14087;1.14143;1.14075;1.14104;1543
20190130;163000;1.14106;1.14140;1.14083;1.14138;979
20190130;164500;1.14139;1.14158;1.14071;1.14135;1070
20190130;170000;1.14135;1.14172;1.14117;1.14160;1061
20190130;171500;1.14160;1.14172;1.14111;1.14145;769
20190130;173000;1.14145;1.14216;1.14137;1.14191;995
20190130;174500;1.14192;1.14264;1.14192;1.14243;1486
20190130;180000;1.14243;1.14252;1.14202;1.14228;1089
20190130;181500;1.14228;1.14245;1.14156;1.14201;786
20190130;183000;1.14201;1.14243;1.14191;1.14214;974
20190130;184500;1.14214;1.14214;1.14149;1.14169;953
20190130;190000;1.14170;1.14200;1.14127;1.14175;932
20190130;191500;1.14176;1.14193;1.14146;1.14186;656
20190130;193000;1.14186;1.14221;1.14184;1.14217;460
20190130;194500;1.14217;1.14228;1.14178;1.14188;457
20190130;200000;1.14188;1.14202;1.14153;1.14180;596
20190130;201500;1.14180;1.14240;1.14171;1.14235;793
20190130;203000;1.14235;1.14245;1.14187;1.14190;728
20190130;204500;1.14189;1.14190;1.14134;1.14167;776
20190130;210000;1.14166;1.14735;1.14166;1.14691;4776
20190130;211500;1.14691;1.14797;1.14687;1.14704;2624
20190130;213000;1.14703;1.14988;1.14703;1.14986;2710
20190130;214500;1.14986;1.15013;1.14809;1.14917;2635
20190130;220000;1.14919;1.14942;1.14771;1.14794;2467
20190130;221500;1.14792;1.14858;1.14784;1.14843;1250
20190130;223000;1.14841;1.14882;1.14818;1.14835;1140
20190130;224500;1.14833;1.14836;1.14759;1.14802;1156
20190130;230000;1.14802;1.14802;1.14752;1.14772;500
20190130;231500;1.14772;1.14827;1.14756;1.14804;394
20190130;233000;1.14806;1.14808;1.14765;1.14789;319
20190130;234500;1.14789;1.14821;1.14778;1.14779;462
20190131;000000;1.14789;1.14839;1.14777;1.14829;494
20190131;001500;1.14828;1.14856;1.14817;1.14848;973
20190131;003000;1.14848;1.14852;1.14811;1.14816;218
20190131;004500;1.14817;1.14823;1.14800;1.14803;140
20190131;010000;1.14804;1.14846;1.14804;1.14845;191
20190131;011500;1.14846;1.14861;1.14840;1.14855;208
20190131;013000;1.14856;1.14890;1.14853;1.14875;188
20190131;014500;1.14876;1.14884;1.14831;1.14849;175
20190131;020000;1.14849;1.14953;1.14839;1.14922;674
20190131;021500;1.14921;1.14944;1.14886;1.14928;551
20190131;023000;1.14928;1.14939;1.14873;1.14877;399
20190131;024500;1.14877;1.14900;1.14862;1.14874;508
20190131;030000;1.14874;1.14935;1.14869;1.14924;462
20190131;031500;1.14924;1.14933;1.14915;1.14917;241
20190131;033000;1.14918;1.14942;1.14901;1.14931;430
20190131;034500;1.14932;1.14941;1.14917;1.14929;224
20190131;040000;1.14929;1.14953;1.14913;1.14952;351
20190131;041500;1.14953;1.14963;1.14936;1.14949;269
20190131;043000;1.14949;1.14954;1.14919;1.14948;312
20190131;044500;1.14948;1.15044;1.14942;1.15029;569
20190131;050000;1.15029;1.15076;1.15008;1.15055;507
20190131;051500;1.15055;1.15056;1.15018;1.15040;224
20190131;053000;1.15040;1.15056;1.15020;1.15024;281
20190131;054500;1.15024;1.15025;1.15007;1.15013;166
20190131;060000;1.15013;1.15020;1.15003;1.15020;223
20190131;061500;1.15020;1.15039;1.15018;1.15035;187
20190131;063000;1.15035;1.15059;1.15023;1.15030;241
20190131;064500;1.15030;1.15044;1.15019;1.15024;149
20190131;070000;1.15023;1.15043;1.15018;1.15039;125
20190131;071500;1.15039;1.15050;1.15028;1.15032;218
20190131;073000;1.15032;1.15085;1.15018;1.15080;344
20190131;074500;1.15080;1.15080;1.15023;1.15046;291
20190131;080000;1.15047;1.15053;1.14978;1.14992;412
20190131;081500;1.14992;1.15038;1.14970;1.14973;429
20190131;083000;1.14967;1.15015;1.14967;1.14978;387
20190131;084500;1.14979;1.15010;1.14968;1.14999;475
20190131;090000;1.14999;1.15051;1.14947;1.14969;1043
20190131;091500;1.14969;1.15139;1.14958;1.15128;1445
20190131;093000;1.15128;1.15135;1.15069;1.15100;1197
20190131;094500;1.15099;1.15123;1.14955;1.14956;1526
20190131;100000;1.14956;1.15047;1.14850;1.15039;2352
20190131;101500;1.15039;1.15082;1.15027;1.15039;1102
20190131;103000;1.15038;1.15049;1.14947;1.14954;1350
20190131;104500;1.14954;1.14960;1.14900;1.14912;1032
20190131;110000;1.14913;1.14935;1.14859;1.14892;1508
20190131;111500;1.14892;1.14924;1.14852;1.14907;1394
20190131;113000;1.14907;1.14935;1.14859;1.14912;1730
20190131;114500;1.14911;1.14921;1.14827;1.14839;1125
20190131;120000;1.14839;1.14866;1.14770;1.14843;1585
20190131;121500;1.14846;1.14858;1.14780;1.14794;986
20190131;123000;1.14797;1.14803;1.14712;1.14712;1608
20190131;124500;1.14715;1.14769;1.14713;1.14764;1319
20190131;130000;1.14763;1.14827;1.14752;1.14808;1159
20190131;131500;1.14808;1.14835;1.14791;1.14825;1066
20190131;133000;1.14825;1.14874;1.14815;1.14855;1029
20190131;134500;1.14855;1.14891;1.14847;1.14867;792
20190131;140000;1.14867;1.14882;1.14844;1.14880;1069
20190131;141500;1.14878;1.14940;1.14860;1.14918;1267
20190131;143000;1.14918;1.14946;1.14903;1.14944;802
20190131;144500;1.14943;1.14955;1.14867;1.14922;1174
20190131;150000;1.14921;1.14936;1.14845;1.14876;1192
20190131;151500;1.14875;1.14926;1.14856;1.14857;1161
20190131;153000;1.14856;1.14946;1.14856;1.14922;1917
20190131;154500;1.14923;1.14947;1.14838;1.14941;1744
20190131;160000;1.14941;1.14951;1.14818;1.14866;1576
20190131;161500;1.14866;1.14929;1.14858;1.14877;1152
20190131;163000;1.14879;1.14908;1.14847;1.14862;1055
20190131;164500;1.14862;1.14876;1.14767;1.14769;1886
20190131;170000;1.14769;1.14799;1.14742;1.14779;1295
20190131;171500;1.14779;1.14852;1.14737;1.14850;1103
20190131;173000;1.14850;1.14888;1.14825;1.14863;919
20190131;174500;1.14863;1.14876;1.14717;1.14747;2018
20190131;180000;1.14749;1.14782;1.14561;1.14602;2647
20190131;181500;1.14601;1.14632;1.14461;1.14537;1853
20190131;183000;1.14535;1.14576;1.14499;1.14534;1147
20190131;184500;1.14533;1.14537;1.14491;1.14529;1215
20190131;190000;1.14529;1.14568;1.14450;1.14451;1254
20190131;191500;1.14452;1.14462;1.14353;1.14398;1368
20190131;193000;1.14398;1.14455;1.14393;1.14449;906
20190131;194500;1.14449;1.14496;1.14430;1.14496;790
20190131;200000;1.14496;1.14500;1.14454;1.14498;923
20190131;201500;1.14498;1.14501;1.14447;1.14468;801
20190131;203000;1.14468;1.14472;1.14416;1.14455;852
20190131;204500;1.14455;1.14457;1.14416;1.14436;650
20190131;210000;1.14436;1.14436;1.14392;1.14417;699
20190131;211500;1.14417;1.14443;1.14407;1.14439;399
20190131;213000;1.14439;1.14448;1.14426;1.14443;293
20190131;214500;1.14442;1.14444;1.14409;1.14435;684
20190131;220000;1.14438;1.14446;1.14404;1.14429;638
20190131;221500;1.14429;1.14439;1.14406;1.14412;609
20190131;223000;1.14412;1.14455;1.14395;1.14446;504
20190131;224500;1.14446;1.14470;1.14431;1.14444;543
20190131;230000;1.14445;1.14465;1.14445;1.14449;218
20190131;231500;1.14449;1.14461;1.14449;1.14461;127
20190131;233000;1.14461;1.14472;1.14456;1.14460;228
20190131;234500;1.14460;1.14472;1.14457;1.14461;270
20190201;000000;1.14468;1.14476;1.14453;1.14470;202
20190201;001500;1.14471;1.14473;1.14447;1.14448;85
20190201;003000;1.14448;1.14454;1.14437;1.14442;226
20190201;004500;1.14441;1.14457;1.14428;1.14457;185
20190201;010000;1.14456;1.14472;1.14453;1.14453;208
20190201;011500;1.14453;1.14459;1.14442;1.14444;132
20190201;013000;1.14444;1.14471;1.14444;1.14459;148
20190201;014500;1.14464;1.14481;1.14459;1.14478;159
20190201;020000;1.14478;1.14481;1.14459;1.14479;204
20190201;021500;1.14479;1.14492;1.14469;1.14476;190
20190201;023000;1.14477;1.14497;1.14475;1.14476;228
20190201;024500;1.14475;1.14491;1.14466;1.14478;251
20190201;030000;1.14478;1.14486;1.14449;1.14450;143
20190201;031500;1.14450;1.14460;1.14434;1.14435;272
20190201;033000;1.14435;1.14444;1.14374;1.14400;575
20190201;034500;1.14400;1.14435;1.14373;1.14423;694
20190201;040000;1.14422;1.14429;1.14377;1.14395;756
20190201;041500;1.14394;1.14429;1.14375;1.14411;425
20190201;043000;1.14411;1.14427;1.14395;1.14422;291
20190201;044500;1.14421;1.14426;1.14406;1.14421;240
20190201;050000;1.14421;1.14427;1.14402;1.14426;196
20190201;051500;1.14426;1.14465;1.14423;1.14464;313
20190201;053000;1.14464;1.14470;1.14440;1.14443;358
20190201;054500;1.14442;1.14448;1.14416;1.14416;271
20190201;060000;1.14417;1.14432;1.14406;1.14419;243
20190201;061500;1.14420;1.14425;1.14403;1.14408;144
20190201;063000;1.14405;1.14412;1.14389;1.14394;170
20190201;064500;1.14394;1.14421;1.14378;1.14416;242
20190201;070000;1.14416;1.14425;1.14394;1.14395;241
20190201;071500;1.14395;1.14410;1.14394;1.14403;137
20190201;073000;1.14402;1.14404;1.14340;1.14367;259
20190201;074500;1.14367;1.14378;1.14339;1.14363;267
20190201;080000;1.14363;1.14377;1.14344;1.14356;266
20190201;081500;1.14356;1.14400;1.14355;1.14391;330
20190201;083000;1.14391;1.14408;1.14382;1.14397;306
20190201;084500;1.14397;1.14434;1.14381;1.14417;299
20190201;090000;1.14417;1.14474;1.14397;1.14457;687
20190201;091500;1.14457;1.14461;1.14404;1.14415;529
20190201;093000;1.14415;1.14433;1.14401;1.14427;642
20190201;094500;1.14428;1.14483;1.14423;1.14473;715
20190201;100000;1.14472;1.14507;1.14420;1.14490;1114
20190201;101500;1.14490;1.14503;1.14457;1.14480;850
20190201;103000;1.14480;1.14517;1.14461;1.14486;924
20190201;104500;1.14486;1.14492;1.14440;1.14479;1075
20190201;110000;1.14479;1.14499;1.14450;1.14496;1151
20190201;111500;1.14496;1.14632;1.14493;1.14603;1457
20190201;113000;1.14601;1.14640;1.14567;1.14623;1289
20190201;114500;1.14623;1.14671;1.14622;1.14662;1289
20190201;120000;1.14662;1.14724;1.14654;1.14720;1424
20190201;121500;1.14721;1.14723;1.14668;1.14684;753
20190201;123000;1.14685;1.14690;1.14657;1.14668;683
20190201;124500;1.14668;1.14691;1.14649;1.14668;596
20190201;130000;1.14670;1.14686;1.14648;1.14663;649
20190201;131500;1.14663;1.14735;1.14661;1.14718;739
20190201;133000;1.14718;1.14743;1.14706;1.14719;739
20190201;134500;1.14719;1.14735;1.14681;1.14693;676
20190201;140000;1.14693;1.14697;1.14647;1.14647;939
20190201;141500;1.14648;1.14704;1.14642;1.14690;867
20190201;143000;1.14691;1.14713;1.14667;1.14683;773
20190201;144500;1.14683;1.14689;1.14651;1.14684;868
20190201;150000;1.14683;1.14716;1.14665;1.14703;1065
20190201;151500;1.14704;1.14735;1.14698;1.14725;1032
20190201;153000;1.14724;1.14776;1.14528;1.14742;3726
20190201;154500;1.14741;1.14854;1.14720;1.14733;2587
20190201;160000;1.14733;1.14758;1.14702;1.14737;1771
20190201;161500;1.14737;1.14748;1.14658;1.14703;1606
20190201;163000;1.14704;1.14749;1.14657;1.14704;1706
20190201;164500;1.14704;1.14764;1.14675;1.14758;1353
20190201;170000;1.14706;1.14719;1.14532;1.14606;2707
20190201;171500;1.14606;1.14608;1.14538;1.14576;1412
20190201;173000;1.14577;1.14579;1.14471;1.14553;1645
20190201;174500;1.14553;1.14685;1.14549;1.14682;1824
20190201;180000;1.14682;1.14752;1.14656;1.14721;1372
20190201;181500;1.14720;1.14880;1.14719;1.14821;1692
20190201;183000;1.14821;1.14821;1.14735;1.14736;1133
20190201;184500;1.14736;1.14762;1.14700;1.14726;762
20190201;190000;1.14726;1.14736;1.14700;1.14705;765
20190201;191500;1.14705;1.14718;1.14691;1.14708;552
20190201;193000;1.14708;1.14715;1.14680;1.14711;701
20190201;194500;1.14711;1.14729;1.14670;1.14683;629
20190201;200000;1.14682;1.14687;1.14632;1.14639;803
20190201;201500;1.14638;1.14640;1.14602;1.14632;501
20190201;203000;1.14632;1.14639;1.14612;1.14625;594
20190201;204500;1.14625;1.14637;1.14588;1.14598;680
20190201;210000;1.14598;1.14601;1.14551;1.14569;745
20190201;211500;1.14569;1.14586;1.14561;1.14577;534
20190201;213000;1.14577;1.14613;1.14577;1.14611;287
20190201;214500;1.14612;1.14614;1.14591;1.14593;380
20190201;220000;1.14596;1.14613;1.14587;1.14597;376
20190201;221500;1.14597;1.14601;1.14576;1.14597;276
20190201;223000;1.14597;1.14606;1.14587;1.14593;305
20190201;224500;1.14593;1.14602;1.14583;1.14591;326
20190201;230000;1.14591;1.14598;1.14571;1.14596;233
20190201;231500;1.14597;1.14614;1.14579;1.14598;172
20190201;233000;1.14598;1.14598;1.14545;1.14553;386
20190201;234500;1.14553;1.14558;1.14522;1.14529;416
20190204;000000;1.14506;1.14570;1.14506;1.14539;101
20190204;001500;1.14539;1.14547;1.14517;1.14518;137
20190204;003000;1.14518;1.14554;1.14513;1.14535;362
20190204;004500;1.14534;1.14571;1.14526;1.14552;546
20190204;010000;1.14550;1.14580;1.14532;1.14547;410
20190204;011500;1.14547;1.14568;1.14547;1.14551;86
20190204;013000;1.14552;1.14562;1.14541;1.14557;98
20190204;014500;1.14557;1.14557;1.14541;1.14541;105
20190204;020000;1.14541;1.14577;1.14530;1.14573;446
20190204;021500;1.14572;1.14595;1.14552;1.14594;262
20190204;023000;1.14593;1.14594;1.14543;1.14563;552
20190204;024500;1.14561;1.14577;1.14525;1.14552;375
20190204;030000;1.14552;1.14564;1.14537;1.14558;274
20190204;031500;1.14558;1.14567;1.14541;1.14549;247
20190204;033000;1.14549;1.14588;1.14542;1.14573;275
20190204;034500;1.14573;1.14584;1.14568;1.14579;177
20190204;040000;1.14579;1.14583;1.14571;1.14573;128
20190204;041500;1.14573;1.14600;1.14560;1.14576;295
20190204;043000;1.14576;1.14583;1.14540;1.14540;215
20190204;044500;1.14540;1.14546;1.14525;1.14531;255
20190204;050000;1.14531;1.14544;1.14510;1.14517;320
20190204;051500;1.14518;1.14518;1.14498;1.14502;349
20190204;053000;1.14502;1.14519;1.14481;1.14488;325
20190204;054500;1.14488;1.14493;1.14458;1.14481;308
20190204;060000;1.14479;1.14488;1.14464;1.14473;240
20190204;061500;1.14473;1.14481;1.14443;1.14445;323
20190204;063000;1.14445;1.14453;1.14430;1.14438;349
20190204;064500;1.14438;1.14438;1.14410;1.14421;306
20190204;070000;1.14421;1.14448;1.14420;1.14442;233
20190204;071500;1.14442;1.14457;1.14437;1.14438;309
